AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,가입기간,이탈여부,장기고객,요금제
82,,1542.532432754594,Basic,Credit card,No,Movies,No,Mobile,14.174774468550648,105.6016161410674,17,Drama,,8,Male,21,Yes,,9YWSEVZLZU,0,82,0,True,nan
3,,58.36260487727859,Basic,,Yes,Both,Yes,Tablet,7.855672476347391,152.69344742836174,21,Drama,2.8040308996300096,5,Male,9,No,,SOENNLS0ZZ,1,3,0,False,nan
4,16.417615078521955,65.67046031408782,Standard,,Yes,Both,Yes,Computer,4.667154223800275,144.9427458865527,25,,4.656031491341742,2,Male,10,No,,9B218BRPRO,0,4,1,False,Standard
41,20.66370755113843,733.7372211869872,Premium,Bank transfer,No,Both,No,,24.53774235455069,129.81507948309263,40,Comedy,1.9414078142731563,3,Female,17,No,,01YBG6GK64,1,41,0,True,Premium
11,,174.22661636463738,Basic,,No,Both,Yes,Computer,32.97603108776168,147.31150142811506,12,Fantasy,4.257620544643155,3,Female,16,No,,O7R5D8PQF5,0,11,0,True,nan
7,8.525064686729877,59.67545280710914,Basic,,Yes,Movies,No,TV,57.107234056176026,135.67587847243323,1,Action,3.8459357786084594,7,Female,0,No,No,WSC1RLBU1U,0,7,0,True,Basic
17,15.244271874200887,221.03777184491847,Basic,,Yes,TV Shows,No,Mobile,6.533004814832228,19.7113171701737,14,Drama,,2,Female,18,Yes,,GEWJCYPGI4,1,17,0,True,Standard
82,6.150444199938391,,,Electronic check,No,TV Shows,Yes,Tablet,20.19696525790349,136.08666579242876,3,Fantasy,1.0462969139179306,1,Male,24,No,,FLM86XY0XE,0,82,0,True,Basic
66,,544.5814376608365,Standard,Credit card,No,Both,No,Mobile,95.25912815997975,125.39373207819052,9,Drama,2.5977580049729285,8,Male,12,No,Yes,JWX4CMXFI4,0,66,0,True,nan
70,16.166624326927632,1131.6637028849343,Standard,,Yes,Both,Yes,Computer,87.1445431026831,38.27398071940524,35,,2.357277318784772,5,Male,4,No,,9LF5Q2JZR2,0,70,0,True,Standard
89,9.530101642872546,848.1790462156566,Premium,Bank transfer,No,TV Shows,Yes,Computer,97.32670876946999,178.83283994581635,48,Drama,,3,Male,8,No,Yes,WQ6NX0CG5C,0,89,0,True,Basic
24,19.41791573177973,466.0299775627135,,Credit card,No,TV Shows,No,TV,15.155107038344756,20.951269575129608,5,,4.9858312107306375,0,Male,7,No,Yes,P5RY6QRLHG,0,24,0,True,Premium
97,,1099.1712876235058,Premium,Credit card,No,TV Shows,No,TV,43.649565666193965,164.30579940632202,49,Fantasy,,7,Male,7,Yes,,17TTFHAES7,0,97,0,True,nan
110,18.50327571627929,1668.274346511681,Premium,Electronic check,Yes,Both,Yes,Computer,52.054937069931064,62.79114564088773,28,Comedy,3.308581813387025,1,Male,3,No,,H2BDU1OFU2,1,110,0,True,Standard
105,6.150445615319935,645.7967896085931,Standard,,No,Movies,Yes,TV,25.765311169871808,105.03968174679557,22,,3.4393438954918607,6,Male,8,Yes,,JC686RQTAE,0,105,0,True,Basic
11,8.489214301200647,93.38135731320712,,,No,Both,No,Mobile,78.69799640772595,98.79806395604362,7,Sci-Fi,,2,Male,18,Yes,Yes,VTJ25VJ28Y,0,11,0,True,Basic
53,12.872527100436292,682.2439363231234,Basic,Bank transfer,No,Movies,No,Tablet,62.401249684477726,65.0522177133737,17,Action,4.3526175857554,6,Female,5,No,,O1SK1I75KK,0,53,0,True,Standard
15,,118.9575328153379,Basic,Bank transfer,Yes,TV Shows,Yes,TV,47.910025223557994,130.1140424141006,40,Action,3.128039602030774,8,Male,22,No,,247QBESC58,1,15,0,True,nan
107,14.76106866305468,,Premium,Credit card,Yes,Both,Yes,TV,60.391005850995796,32.67446195079443,47,,,0,Male,10,No,,8HEN296WKP,0,107,0,True,Standard
30,16.367526658797853,376.22858290936136,Basic,Electronic check,No,Movies,No,TV,31.202359556029982,91.52963779344702,11,Action,,8,Female,17,No,,FX63S23LYD,1,30,0,True,Standard
47,12.287810225465224,577.5270805968656,Standard,Credit card,No,Both,No,Computer,73.09796148862713,21.75473760061038,47,Fantasy,1.031957151089053,7,Female,4,Yes,Yes,Z64ASRAUTL,0,47,0,True,Standard
25,6.595695867663478,164.89239669158695,Standard,Credit card,No,Both,No,Mobile,67.34174096103438,143.59437467422416,49,Comedy,,2,Male,24,Yes,,QWSRP5WYZ7,0,25,0,True,Basic
5,10.4954664985474,52.477332492737,Premium,Credit card,No,TV Shows,Yes,Mobile,14.389412602125969,89.1811566226515,23,Fantasy,,9,Male,17,Yes,,V93W1SHM2S,0,5,0,False,Basic
45,,,Premium,,Yes,Movies,Yes,Computer,64.44984924461104,27.48166043885891,14,Comedy,,9,Male,2,No,,GW7PEJTX4J,0,45,0,True,nan
73,19.128705185485032,,,Credit card,Yes,TV Shows,Yes,Mobile,53.9358468111945,107.88980526696962,11,Action,3.831589560387096,0,Female,17,No,,S4PEXCPIYO,0,73,0,True,Premium
38,10.017764099463871,380.6750357796272,Basic,Bank transfer,Yes,Movies,No,Computer,52.531111922763856,53.49851143158254,43,Fantasy,1.7913748003140793,2,Female,17,No,Yes,1I391AU3SN,0,38,0,True,Basic
19,11.52564214400551,,Premium,Credit card,Yes,TV Shows,Yes,Mobile,35.445305844306944,132.04553608763698,19,Fantasy,2.9303091404471413,2,Male,13,No,,JQ7BSBM6QG,1,19,0,True,Basic
21,13.66643901296748,286.99521927231706,Premium,Credit card,Yes,Movies,Yes,Computer,59.370917720095306,129.21237616682754,29,Comedy,2.1724684060878303,5,Female,5,No,,YYRK02CCBH,0,21,0,True,Standard
11,13.170454727648886,144.87500200413774,Standard,Bank transfer,No,Both,No,TV,82.74148612752528,107.33257753330692,33,Fantasy,,8,Male,20,No,,FUDOYZD85H,0,11,0,True,Standard
102,6.0248019223188605,614.5297960765238,Standard,,No,Movies,No,Tablet,24.211629611704222,123.0137927198905,18,Comedy,4.755349323351794,6,Female,5,No,,3AFD9MOXI7,0,102,0,True,Basic
17,16.11299929553481,229.88960396385045,Basic,Credit card,No,TV Shows,No,Mobile,37.95703726868709,141.31874330730133,47,,,3,Male,10,Yes,,GVCL5UK6MS,1,17,0,True,Standard
20,17.110199358778544,342.2039871755709,Basic,Bank transfer,Yes,TV Shows,No,,46.106862203350936,116.37612830221416,44,,,1,Female,9,No,,GMVQP14J7R,0,20,0,True,Premium
97,16.275656988393322,1578.7387278741523,Standard,Bank transfer,Yes,Movies,Yes,Mobile,88.35486683931386,108.02268854909408,30,Comedy,3.5650565241932903,4,Female,8,No,,TJGXX1GDMF,0,97,0,True,Standard
77,18.297768967466283,1408.928210494904,Basic,Credit card,No,Both,No,Mobile,19.084592013488884,28.70683669416636,31,Fantasy,2.8509315532894184,3,Male,24,Yes,,TCRTN1NY13,0,77,0,True,Premium
29,21.85684491648948,568.7143114610177,Premium,Electronic check,No,Both,Yes,TV,11.66585219446219,162.60670650815462,24,Comedy,,9,Male,9,Yes,,J851EH2P0G,1,29,0,True,Premium
13,17.483317689684974,186.7584276581936,Standard,Electronic check,No,TV Shows,No,TV,57.92758056083153,153.99489488344236,30,Comedy,,1,Male,9,No,,CWILI8TNWV,1,13,0,True,Standard
66,12.388186498385394,,Standard,Credit card,No,TV Shows,Yes,Mobile,46.00257026405769,141.70386930440966,32,Sci-Fi,2.803667867281108,8,Male,22,Yes,,M0H4U2DO74,0,66,1,True,Standard
97,16.432642439787497,1258.5066600747944,Premium,Bank transfer,No,TV Shows,No,Mobile,50.71809609681176,28.12494460871709,13,Comedy,1.50682492731885,0,Female,8,No,,0MQSP0FFYD,1,97,0,True,Standard
20,9.57574332783339,,Standard,Bank transfer,Yes,Movies,No,TV,32.63873718127725,164.5259106847288,35,Sci-Fi,,6,Male,20,Yes,,Y9EZJSHPQI,1,20,0,True,Basic
109,9.38060851535896,1022.4863281741266,Basic,Electronic check,Yes,Both,No,,26.606996758602552,176.5454196493865,19,Action,,7,Male,14,Yes,,S26SQPQ7U5,0,109,0,True,Basic
12,,,Premium,,No,Both,Yes,Computer,16.789283892429165,112.00826978052402,16,Drama,2.546980019745156,4,Male,1,No,,4UDTGLTDRJ,1,12,0,True,nan
73,10.16498237620933,742.0437134632812,Premium,Bank transfer,No,Both,Yes,Mobile,17.089645974675122,82.07110588413327,26,Comedy,4.9662020244307215,8,Male,11,No,Yes,G1EZWACNA8,0,73,0,True,Basic
81,11.123397759642774,,,Electronic check,Yes,TV Shows,Yes,TV,87.17092636221463,14.451355615858622,18,,,1,,3,Yes,,U1AS552699,0,81,0,True,Basic
31,15.331898651755688,,Premium,,No,Both,Yes,TV,67.20746117380648,74.993271697025,46,Drama,,8,Female,16,No,,LHJ6RVMAY4,0,31,0,True,Standard
67,7.47856678253236,,Basic,Electronic check,No,Both,No,TV,47.487042138606846,175.5698300079166,27,,2.8552242822584653,6,Female,6,No,,2QKQM0YL6O,0,67,0,True,Basic
111,,633.7509011033223,Basic,Electronic check,Yes,Movies,Yes,Mobile,20.47495218460219,146.00767361367838,41,Action,,2,Male,13,Yes,,7MCOJBKEGQ,0,111,0,True,nan
84,11.152691114672596,693.8275748770324,Basic,,Yes,Movies,Yes,TV,36.19682831400144,40.27328112577096,22,Comedy,3.7057851265124175,9,Female,8,No,,FQ8OK74DH7,1,84,0,True,Basic
8,5.077880532300947,40.623044258407575,Premium,Mailed check,No,TV Shows,No,Mobile,89.2829881089938,22.28963128237305,23,Drama,2.8555586365901604,2,Male,8,No,No,EIEJU2NT4X,0,8,0,True,Basic
91,16.10314786273294,,Basic,,Yes,Both,Yes,Mobile,31.140351978441405,124.5415931801759,24,Action,,8,Male,0,Yes,,PEAQVSJN15,0,91,0,True,Standard
48,11.698094475023009,561.5085348011044,Premium,Electronic check,Yes,TV Shows,Yes,TV,98.08149002978664,148.67609017418195,3,Action,,7,Female,7,No,,3NHSEV9BWD,0,48,0,True,Basic
84,9.323966154091572,461.2184373223693,Basic,Credit card,No,TV Shows,No,Mobile,38.07813431117929,173.76966712923073,48,,,0,,24,Yes,,C1E00GDFIF,1,84,0,True,Basic
23,16.440794017445015,378.13826240123535,Standard,Mailed check,Yes,Both,No,Tablet,57.36347689279782,81.00480671742729,37,Drama,1.9561616567013929,0,Male,13,No,Yes,SRLYYCTG1N,0,23,0,True,Standard
20,11.931644268411391,,Premium,,Yes,Both,No,Computer,92.4331079954144,167.28778827238122,22,Sci-Fi,4.486612723543319,0,Female,19,Yes,Yes,6E2G3DGYJ8,0,20,0,True,Basic
47,7.653821081170681,359.729590815022,Basic,,No,Both,No,TV,68.50792636652908,107.66358505583884,34,Comedy,2.282489014133381,4,Male,19,No,,YG39BTG0JU,0,47,0,True,Basic
17,6.33547577728245,107.70308821380164,Premium,,No,TV Shows,Yes,Computer,53.69045435049599,12.281539498688025,33,Sci-Fi,2.942639572614379,1,Male,12,Yes,,KOU9J658LA,0,17,0,True,Basic
78,16.716884791979233,,Basic,Electronic check,Yes,TV Shows,Yes,TV,31.83000701809947,20.805032708529325,8,Drama,2.2824819252380544,4,Female,11,No,,LNX9DZELIL,1,78,0,True,Standard
31,18.505572482041774,467.9264234593779,Basic,,No,Movies,Yes,Mobile,38.12459859256516,44.71292218667863,6,Fantasy,4.9073677195442045,8,Male,1,No,,4UZI6T8G6Z,1,31,0,True,Standard
82,17.94181603836592,1471.2289151460056,Basic,Credit card,No,Both,Yes,TV,64.3030762763619,87.50920802432552,15,Drama,4.486024901686662,0,Female,2,No,,UJIY8VEJUM,0,82,0,True,Premium
10,20.858430824825827,181.09325050785583,Standard,,No,Movies,Yes,,12.31989565266362,17.903775188397134,6,Comedy,2.046840050741246,2,Male,12,No,,VJJIIWMC8P,1,10,0,True,Premium
108,18.09830878590705,,,Credit card,No,TV Shows,No,TV,44.35041424746937,35.30274162838366,41,Drama,,6,Female,6,No,,JMROOGMJZ2,1,108,0,True,Standard
42,9.057862621080645,260.2657656545616,Premium,Credit card,Yes,Movies,No,Computer,20.725703604579248,143.2009773201301,46,Drama,2.3731148623491625,8,Male,3,No,,CG6ER9JHQE,1,42,0,True,Basic
6,11.683048493276289,70.09829095965773,Basic,Credit card,No,Movies,Yes,Tablet,49.65138900964705,93.2455244906452,25,Drama,1.4151608998651724,5,Male,9,Yes,No,VTW9ODT2N5,0,6,0,True,Basic
61,7.2978946698359,445.1715748599899,Premium,Electronic check,No,Movies,No,,94.97558388260421,75.13292439580071,42,Drama,4.041741180004633,5,Female,16,No,,0KFIL7C3BI,0,61,0,True,Basic
72,12.547130923446543,903.3934264881512,Basic,Mailed check,Yes,TV Shows,No,Mobile,81.10164172190184,172.01672256243293,49,Drama,,7,Female,18,No,,N4572BLAAD,0,72,0,True,Standard
23,6.603572552302075,151.88216870294772,Basic,Electronic check,No,Both,Yes,,33.2953238110434,57.672409201234544,7,Action,2.5690113749857204,5,Male,13,No,,Y2J7XGKB5H,0,23,0,True,Basic
109,6.469235518229604,705.1466714870269,Premium,Mailed check,No,Movies,Yes,Mobile,95.7004472195078,77.10808963095495,41,Drama,,8,Male,3,Yes,,FFPQV1LUXI,0,109,0,True,Basic
89,18.09509181209815,1610.4631712767357,Standard,Mailed check,No,Movies,No,Tablet,32.87920866626732,162.88265568799685,30,Sci-Fi,3.1421368322004475,9,Male,17,Yes,,MR045Z9MKS,0,89,0,True,Premium
12,8.112030042805706,97.34436051366848,Basic,,No,TV Shows,Yes,Mobile,21.021407970370117,68.91863314573897,18,Comedy,,3,Male,2,Yes,,NGBJ5DCVMT,0,12,0,True,Basic
111,22.389311619048087,2187.599464733291,Basic,Credit card,Yes,Both,No,Computer,52.224991755099495,19.260463230309423,2,Fantasy,3.197938689326994,6,Male,6,No,,3PSTBL1FKV,1,111,0,True,Premium
19,,172.12810936763324,Premium,,Yes,Both,Yes,TV,103.72034035609661,56.42868455106032,6,Sci-Fi,,6,Male,16,Yes,,UIGGYO790T,0,19,0,True,nan
104,10.553373362146877,1097.550829663275,Basic,Credit card,Yes,Both,No,Computer,49.91032409346647,76.20078694024575,0,,4.735324618967912,0,Female,8,No,,3BOFFMJ30P,0,104,0,True,Basic
65,15.84146441050849,859.2369123248106,Premium,,No,TV Shows,No,Computer,47.196406938498754,38.51645316854204,1,Fantasy,2.258504909065864,3,Female,14,No,Yes,O5H136RJQH,1,65,0,True,Standard
38,12.128170590480387,460.8704824382547,Premium,Electronic check,No,TV Shows,No,,64.17293624115153,31.92085354195481,11,Action,4.801749268256846,7,Female,5,No,,HDKULA3MU9,0,38,0,True,Standard
84,,1500.2248217815134,Standard,Electronic check,No,Movies,Yes,Tablet,26.35308767438061,13.969722445417736,25,Sci-Fi,,3,Male,17,Yes,,RYCLOFFCVE,1,84,0,True,nan
119,,1696.6394172175098,Basic,Electronic check,Yes,TV Shows,No,TV,44.23976358284682,34.087770638512694,13,Action,2.9244333606041986,5,Male,13,Yes,,YIVE925TC8,0,119,0,True,nan
46,14.975592397849697,576.8311353096269,Basic,Credit card,No,Movies,No,Computer,31.37466600182796,159.94909015390323,7,Drama,4.764516330523669,7,Male,8,Yes,,930R5P83Z6,1,46,0,True,Standard
60,,,Standard,Electronic check,Yes,Movies,Yes,Computer,66.30165192417145,76.24934371023588,2,Action,2.7314160717695004,6,Female,19,Yes,,MJZRU4WA8S,0,60,0,True,nan
93,16.664866545109227,1279.3882871526807,Premium,,No,Movies,Yes,Mobile,19.63774518348632,33.39063036130063,26,Fantasy,4.856236716532466,6,Female,19,No,,10Y170E0E1,1,93,0,True,Standard
51,14.256789986680253,,Basic,Bank transfer,Yes,Movies,No,TV,15.015707917019721,174.31913690609642,37,Fantasy,,9,Male,16,No,Yes,59X4IH1HIC,1,51,0,True,Basic
111,18.931885320300527,,Premium,Bank transfer,Yes,TV Shows,Yes,TV,21.583821952091384,140.91000866221236,33,Action,2.543315644604798,6,Female,13,Yes,,H62649TX8P,1,111,0,True,Standard
109,10.92308509726027,,Standard,Electronic check,Yes,TV Shows,Yes,TV,22.265277590134197,54.87497871028249,25,,2.794565743337865,4,Male,10,No,Yes,0HYI0IZ5N5,1,109,0,True,Basic
62,11.613770448804424,720.0537678258743,Basic,Bank transfer,Yes,Movies,No,Tablet,71.2929459105406,25.63017617074289,14,Drama,,9,Female,18,Yes,,DM97EUKZWZ,0,62,0,True,Basic
7,11.90562625011125,83.33938375077875,Premium,,No,Both,Yes,TV,39.63160657888146,172.17025786390337,18,Comedy,2.5298855895145005,5,Female,11,Yes,,08AXOX9Q5Y,0,7,0,True,Basic
25,9.374893527572059,136.17146783341636,Standard,Electronic check,Yes,Movies,Yes,Tablet,15.285354284034135,105.06462925397382,21,Drama,3.861566638221021,7,Male,4,No,No,DEN7OFO4CL,1,25,0,True,Basic
100,6.250829967058317,625.0829967058318,Basic,Credit card,No,TV Shows,No,Mobile,60.756739035323555,120.6712995401679,46,Comedy,1.4599258659302188,7,Male,0,No,,3S7TJ4OCWW,0,100,0,True,Basic
39,12.94831049965256,504.9841094864499,Premium,,No,TV Shows,Yes,TV,101.221452975203,174.33776351660717,6,Fantasy,,0,,12,Yes,,MC56T2MJWG,0,39,0,True,Standard
32,7.734981252502365,,Standard,Credit card,No,Both,Yes,TV,43.295468139037844,40.7370442575787,21,Comedy,4.050041476591598,8,Male,10,No,,YXGYWNE4G0,1,32,0,True,Basic
66,17.96048726509256,1002.1779071831222,Basic,Electronic check,No,Movies,Yes,TV,23.858547258673283,118.44616218037793,45,,,9,Female,8,No,,JK3GWWWS0B,1,66,0,True,Standard
46,9.46254347525892,435.2769998619103,Basic,Bank transfer,No,TV Shows,Yes,TV,80.65030658187354,168.48727486216566,19,Drama,4.910469235420516,9,,11,Yes,,7RES9FLX3B,0,46,0,True,Basic
2,11.063221012489796,22.1264420249796,Standard,Credit card,Yes,Both,Yes,Mobile,22.258739000301844,53.17093353966872,22,Comedy,,9,Female,19,No,Yes,GLSECWZZV2,0,2,1,False,Basic
26,18.51712111078121,390.12204095490233,Standard,Electronic check,No,Movies,Yes,Mobile,26.450346108435532,77.97565015995534,15,Fantasy,2.696275368453656,8,Female,1,No,,6CRFO1SD3P,1,26,0,True,Standard
55,19.739151788367288,1085.6533483602009,Standard,Bank transfer,Yes,Both,Yes,TV,50.74291792412863,71.77331257907858,32,Fantasy,4.550036617931649,7,Female,11,No,,D0WWQ6QFVV,0,55,0,True,Premium
42,8.543056401652116,,Basic,Mailed check,No,Movies,Yes,Mobile,55.10443979548548,73.7162955260688,29,Fantasy,3.032379203777224,4,Female,7,No,,V3IJEAKL9G,0,42,0,True,Basic
45,15.89910740818408,715.4598333682836,Premium,Electronic check,Yes,TV Shows,Yes,TV,65.99821384682973,139.67638335753853,11,Action,1.5571606297431106,5,Male,22,No,,6HN2NKHUWW,0,45,0,True,Standard
71,,640.6325733440036,Standard,Bank transfer,No,TV Shows,Yes,Computer,29.20806871152001,121.21997277619536,38,Comedy,4.479094752381743,5,Female,7,Yes,,3L5C58W61A,1,71,0,True,nan
27,,384.5071070069757,Basic,Bank transfer,Yes,Movies,Yes,Computer,28.34664007175889,73.90780637797336,46,Fantasy,3.428949322297441,0,Male,7,No,,VWFVDQSNP5,1,27,0,True,nan
58,11.134897437887158,645.8240513974552,Standard,Electronic check,Yes,TV Shows,No,Computer,60.03215748974891,96.65183686227851,25,,1.378433257555201,8,Female,9,No,,D8EY1Q6P8M,0,58,0,True,Basic
26,18.5822226939885,384.9407990836495,Premium,,Yes,Both,No,Tablet,47.56209352377126,144.6063797813256,7,Drama,1.683918976651548,2,Male,22,No,No,813JVSVGJS,1,26,0,True,Standard
14,,274.6307761825812,Standard,,No,Movies,No,Tablet,32.45808430524581,148.78571600989872,21,Sci-Fi,,4,Male,9,No,,E1KS2MG1T5,0,14,0,True,nan
47,16.26339568272041,592.6691052721594,Basic,Electronic check,Yes,Movies,Yes,Computer,53.25627078535358,103.96773966951557,13,Comedy,4.272910358037169,8,Male,1,Yes,,OYTFDPJFJK,1,47,0,True,Standard
52,12.135835213768026,,Premium,Electronic check,No,Both,Yes,Tablet,34.55200843317342,104.02037618098892,21,Fantasy,3.841565630173904,7,Female,17,No,No,ZDB8N9OOU7,1,52,0,True,Basic
111,9.58299437737957,1063.7123758891323,Premium,,Yes,Both,Yes,TV,78.6970256738213,65.44636984842494,14,Sci-Fi,3.71112292607622,9,Male,2,No,,8KFJMLYOAR,0,111,0,True,Basic
18,13.60659117121744,174.31776360724058,Basic,,No,TV Shows,Yes,,21.878359064426014,137.11084597123138,35,Sci-Fi,2.2011082340547143,1,Male,22,Yes,Yes,4F8NXLFK5A,1,18,0,True,Basic
21,17.82976907107496,316.06691090667255,Premium,Credit card,Yes,Both,Yes,Computer,29.69011031599729,56.81764771296081,38,Drama,,2,Male,5,No,,WGI5Q7SPLU,1,21,0,True,Standard
51,17.80723608158639,908.169040160906,Basic,Credit card,No,Movies,No,Tablet,30.922257202815334,66.18163321930825,39,Fantasy,3.909409317409936,4,Male,21,No,,7CLG7V9FT6,0,51,0,True,Premium
83,9.158194968311731,760.1301823698739,Basic,,Yes,Movies,No,,65.95869529949157,137.72708429117603,32,Comedy,3.0256625949458296,1,,12,Yes,,VGT7YQ7HL4,0,83,0,True,Basic
18,,160.18770984633824,Basic,,Yes,Both,Yes,Tablet,20.32731361877899,118.201755618383,26,Comedy,1.100479908590461,2,Female,4,Yes,,OCNFAKLQ66,1,18,0,True,nan
107,9.524093468252278,772.0909618627975,Premium,Bank transfer,No,Movies,Yes,TV,8.330184064401337,118.3551533654782,27,Fantasy,,8,Female,0,No,,R0XBS593DJ,1,107,0,True,Basic
59,9.112757468792879,354.3147353865345,Premium,Bank transfer,Yes,TV Shows,No,Computer,44.57882445434114,26.72734975120911,17,Fantasy,1.909988821943141,3,Male,20,Yes,,397FZL8VXN,1,59,0,True,Basic
95,12.580478455146327,902.2215388810004,Basic,,No,Both,Yes,TV,8.667494514419465,137.10227531552894,29,,3.789649441209257,1,Male,22,Yes,,WZ96LIYVTD,1,95,0,True,Basic
111,7.271541033117109,807.1410546759992,Standard,Electronic check,Yes,Movies,No,Mobile,16.875232883980676,71.39469182195695,45,Comedy,1.1342539575803636,6,Male,20,Yes,,FVEM980SI6,0,111,0,True,Basic
3,,55.749066703551165,,Credit card,No,Movies,Yes,TV,8.660069042196852,70.20872936779526,43,Comedy,2.8695986062487053,3,Male,0,No,,TJ373DIINI,1,3,1,False,nan
44,10.00586431344869,,Premium,Credit card,No,Movies,Yes,Computer,40.47364242646416,15.351816596187293,4,Drama,2.037444229158199,4,Female,23,No,,OE1KL6KE9J,0,44,0,True,Basic
68,6.169332571035502,419.5146148304141,Standard,Electronic check,Yes,Movies,No,Mobile,90.01442043878977,150.4698831966748,37,Drama,,1,Male,8,No,,835MUU22KN,0,68,0,True,Basic
35,18.394076547872267,643.7926791755293,Standard,Electronic check,No,Movies,No,Mobile,78.38501166039072,58.63526996622972,48,Sci-Fi,3.066785058487953,0,Male,15,No,,SQNAPFWFZ4,0,35,0,True,Premium
67,,837.2826508000979,Standard,Credit card,No,Movies,Yes,Computer,45.69395322572968,157.52070204342675,6,Action,,5,Male,17,No,,09BUGRJ6R1,0,67,0,True,nan
88,5.852336418746663,,Basic,,Yes,TV Shows,No,Computer,50.765808090481976,60.14543388676293,32,Drama,,2,Male,2,No,No,JKBPRJT417,0,88,0,True,Basic
78,9.858911022127437,768.9950597259399,Basic,Electronic check,Yes,Both,No,Mobile,66.70102191013434,97.86756792982268,30,Fantasy,,2,Female,13,No,,3WSAVAYLAE,0,78,0,True,Basic
30,17.769279463358046,456.8635223728944,Premium,Bank transfer,No,Movies,Yes,TV,42.14849980939902,132.46027653399608,31,Comedy,1.4055689086108925,3,Male,6,No,,LKTC3FUN2H,1,30,0,True,Standard
11,10.25579309964404,,Basic,Bank transfer,No,Movies,Yes,TV,67.36873633160992,42.75755759813206,35,Drama,,6,Female,17,No,,BW04WZ17AF,0,11,0,True,Basic
4,18.25320927093928,73.01283708375712,Basic,Electronic check,No,TV Shows,No,Computer,10.57790027338884,18.68435974984906,6,Sci-Fi,1.0554655959641086,4,Male,1,No,,SZCUW787WR,0,4,1,False,Premium
31,9.511391461152986,294.85313529574256,Basic,,Yes,Both,No,Mobile,88.67110427225084,133.83828430039625,15,Comedy,3.472536008622628,4,Male,23,Yes,,XQUZHSSW1W,0,31,0,True,Basic
71,9.61110632824244,682.3885493052132,Standard,Electronic check,No,Movies,No,TV,37.151811060556334,100.09259159170144,5,Fantasy,,8,Male,15,No,,T521EXEC0M,0,71,0,True,Basic
44,18.31361954189992,,Basic,Electronic check,No,Both,No,TV,11.868064352157733,38.96552776438662,23,,1.282859360281111,4,Female,6,No,,BSPLI7MAZX,0,44,0,True,Premium
12,19.468376274803965,233.6205152976476,Standard,Electronic check,No,Both,Yes,TV,62.58310278043727,125.11136733492988,17,,,2,Female,7,Yes,,Q4F38Y6G37,0,12,0,True,Premium
45,8.535025035144919,384.07612658152135,Premium,Bank transfer,Yes,TV Shows,Yes,,59.709570733788674,9.33139218383157,31,,,9,Female,2,No,No,0ERUR0OI2Z,0,45,0,True,Basic
103,19.16930019017936,1667.7249662392292,Standard,Mailed check,Yes,Movies,No,TV,10.216566427598481,142.2054471404697,8,Drama,3.9485689466251848,0,Female,4,No,,YKMIJJM7V1,1,103,0,True,Standard
53,11.133530262687218,590.0771039224226,Standard,Bank transfer,No,TV Shows,Yes,Mobile,44.73562644318674,167.00515462766913,22,Sci-Fi,,6,Male,20,Yes,,3XLDY62QGJ,0,53,0,True,Basic
30,,,Standard,Bank transfer,Yes,Movies,No,,76.56301575652054,25.539553350303645,21,Fantasy,4.485537732558212,4,Female,20,No,,R58BC7BZGC,0,30,0,True,nan
103,10.902726465229016,1122.9808259185888,Basic,,No,TV Shows,No,Computer,60.87612767356833,165.54622405273165,7,Comedy,,7,Male,0,No,,2KCX0GI5S5,0,103,0,True,Basic
39,12.553387850754717,362.9564614429977,Basic,Mailed check,Yes,Movies,Yes,Mobile,57.83209126850553,43.50311943139579,7,Fantasy,2.785591624867508,2,Male,23,Yes,,E1KOX7V8HN,1,39,0,True,Basic
77,15.505858757681022,952.267010719367,Premium,Electronic check,Yes,TV Shows,Yes,TV,6.740354802274107,80.29550132595222,10,,1.5458125911925262,5,Female,8,No,,0454D52GA9,1,77,0,True,Standard
95,15.420976074640286,,Premium,Credit card,Yes,Movies,Yes,Computer,22.478109930969513,28.71246105703771,35,,4.300125746513481,2,Female,21,Yes,,859P7LP91F,0,95,0,True,Standard
53,15.30000654501873,810.9003468859927,Premium,Credit card,Yes,Both,No,TV,56.690880338217326,131.0834556104307,11,Drama,1.880002184485209,1,Female,23,Yes,,BLE0HCSEGY,0,53,0,True,Standard
92,,1171.9911262484584,Premium,Credit card,No,Both,Yes,Mobile,98.32915490283884,111.92467905026632,15,Action,3.0558147420333124,6,,10,No,,QQTWQYWN4I,0,92,0,True,nan
19,17.978967734122225,341.6003869483223,Premium,Electronic check,No,TV Shows,No,Computer,55.87545195840876,56.42389978016524,19,Action,,9,Male,6,Yes,,6Q1FUR0T03,0,19,0,True,Premium
116,,930.43337909528,Basic,Bank transfer,No,TV Shows,No,Computer,101.65184268570484,157.31679102810563,44,Comedy,3.756854585417632,8,Male,9,Yes,No,910BY5X074,0,116,0,True,nan
30,19.838464219289875,,Standard,,No,Both,No,TV,60.10768267309709,26.18321093567356,9,Comedy,4.775332356264547,7,Female,8,No,,0YBHSG2GY8,1,30,0,True,Standard
